Year,Town_Code,town,2010_Census_Units,Government_Assisted,Tenant_Rental_Assistance,_Single_Family_CHFA/_USDA_Mortgages,Deed_Restricted_Units,Total_Assisted_Units,Percent_Affordable,AgAsslt,AllOthr,Arson,Burgl,Curfew,DUI,Disord,DrugTot,Embezzl,Family,Forgery,Fraud,Gamble,Larceny,Liquor,MVTheft,Murder,NgMansl,Prostit,Rape,Robbery,Runaway,SexOff,SmAsslt,StlProp,Vagrncy,Vandal,Weapons,violent_crime,non_violent_crime
2012,66,Harwinton,2282,23.0,0,25,0,48,2.1,1.0,22.0,0.0,1.0,0.0,17.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,10.0,1.0,0.0,0.0,3.0,12.0,70.0
2012,67,Hebron,3567,59.0,3,36,0,98,2.75,0.0,10.0,0.0,1.0,0.0,24.0,3.0,5.0,0.0,1.0,0.0,4.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,20.0,0.0,0.0,5.0,0.0,22.0,79.0
2012,68,Kent,1665,48.0,0,4,0,52,3.12,2.0,2.0,0.0,3.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,2.0,0.0,7.0,22.0
2012,69,Killingly,7592,530.0,120,309,0,959,12.63,8.0,456.0,0.0,11.0,0.0,87.0,51.0,40.0,0.0,8.0,7.0,9.0,0.0,67.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,125.0,3.0,6.0,14.0,4.0,136.0,904.0
2012,70,Killingworth,2598,0.0,2,5,5,12,0.46,4.0,7.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,4.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,10.0,1.0,0.0,2.0,2.0,10.0,42.0
2012,71,Lebanon,3125,26.0,4,56,0,86,2.75,0.0,15.0,0.0,4.0,0.0,24.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,16.0,2.0,0.0,0.0,0.0,19.0,73.0
2012,72,Ledyard,5987,32.0,6,168,0,206,3.44,5.0,34.0,1.0,0.0,0.0,56.0,18.0,4.0,0.0,7.0,1.0,3.0,7.0,16.0,1.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,5.0,82.0,1.0,0.0,7.0,1.0,87.0,248.0
2012,73,Lisbon,1730,2.0,0,43,0,45,2.6,0.0,6.0,1.0,2.0,0.0,16.0,2.0,5.0,1.0,2.0,0.0,10.0,0.0,65.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,25.0,1.0,0.0,4.0,1.0,25.0,144.0
2012,74,Litchfield,3975,140.0,1,12,29,182,4.58,2.0,131.0,0.0,4.0,0.0,43.0,19.0,16.0,0.0,0.0,1.0,2.0,0.0,19.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,38.0,1.0,0.0,7.0,3.0,40.0,287.0
2012,75,Lyme,1223,0.0,0,2,8,10,0.82,0.0,1.0,0.0,4.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,4.0,0.0,0.0,1.0,1.0,4.0,22.0
2012,76,Madison,8049,90.0,1,8,29,128,1.59,3.0,47.0,0.0,4.0,0.0,73.0,17.0,12.0,0.0,3.0,1.0,1.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,2.0,0.0,2.0,2.0,8.0,186.0
2012,77,Manchester,25996,1813.0,1074,884,36,3807,14.64,61.0,668.0,8.0,91.0,0.0,198.0,18.0,189.0,13.0,2.0,13.0,29.0,0.0,584.0,2.0,21.0,1.0,1.0,0.0,9.0,42.0,0.0,18.0,1082.0,17.0,0.0,11.0,19.0,1111.0,3036.0
2012,78,Mansfield,6017,417.0,153,86,2,658,10.94,6.0,33.0,1.0,11.0,0.0,97.0,3.0,11.0,0.0,1.0,0.0,11.0,0.0,128.0,3.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,3.0,44.0,7.0,0.0,9.0,1.0,47.0,367.0
2012,79,Marlborough,2389,24.0,0,20,0,44,1.84,0.0,5.0,0.0,2.0,0.0,45.0,3.0,3.0,0.0,1.0,0.0,2.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,2.0,0.0,5.0,1.0,9.0,86.0
2012,80,Meriden,25892,1769.0,1008,1022,11,3810,14.71,66.0,774.0,0.0,103.0,0.0,72.0,186.0,290.0,0.0,35.0,7.0,17.0,0.0,349.0,10.0,0.0,3.0,0.0,5.0,12.0,40.0,0.0,8.0,959.0,1.0,0.0,78.0,22.0,982.0,2971.0
2012,81,Middlebury,2892,76.0,4,12,8,100,3.46,2.0,12.0,0.0,10.0,0.0,1.0,14.0,6.0,0.0,1.0,0.0,2.0,0.0,7.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,6.0,60.0
2012,82,Middlefield,1863,30.0,1,10,1,42,2.25,0.0,5.0,0.0,0.0,0.0,16.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,6.0,31.0
2012,83,Middletown,21223,2814.0,987,590,25,4416,20.81,18.0,600.0,3.0,21.0,0.0,81.0,139.0,134.0,0.0,57.0,11.0,18.0,0.0,118.0,5.0,3.0,0.0,0.0,4.0,0.0,11.0,0.0,6.0,421.0,18.0,8.0,30.0,12.0,427.0,1700.0
2012,84,Milford,23074,822.0,277,212,85,1396,6.05,25.0,394.0,5.0,47.0,0.0,73.0,158.0,91.0,0.0,25.0,19.0,15.0,0.0,655.0,7.0,1.0,0.0,0.0,8.0,2.0,28.0,0.0,11.0,259.0,0.0,0.0,25.0,16.0,272.0,1839.0
2012,85,Monroe,6918,35.0,1,19,1,56,0.81,0.0,3.0,0.0,15.0,0.0,29.0,22.0,1.0,0.0,1.0,3.0,6.0,0.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,1.0,1.0,11.0,112.0
2012,86,Montville,7407,81.0,30,201,0,312,4.21,11.0,276.0,0.0,12.0,0.0,145.0,20.0,38.0,0.0,10.0,3.0,8.0,6.0,36.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,110.0,2.0,0.0,16.0,6.0,112.0,693.0
2012,87,Morris,1314,20.0,2,0,0,22,1.67,1.0,10.0,0.0,0.0,4.0,5.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,2.0,3.0,7.0,39.0
2012,88,Naugatuck,13061,492.0,293,301,0,1086,8.31,6.0,1044.0,2.0,40.0,0.0,179.0,299.0,53.0,0.0,48.0,4.0,15.0,0.0,151.0,0.0,16.0,0.0,0.0,0.0,1.0,5.0,0.0,17.0,103.0,0.0,0.0,14.0,24.0,121.0,2015.0
2012,89,New Britain,31226,3183.0,1627,1153,382,6345,20.32,95.0,881.0,3.0,70.0,0.0,258.0,986.0,393.0,0.0,29.0,20.0,12.0,0.0,266.0,88.0,33.0,6.0,0.0,47.0,4.0,62.0,0.0,24.0,641.0,33.0,0.0,180.0,63.0,675.0,4099.0
2012,90,New Canaan,7551,140.0,10,2,31,183,2.42,0.0,21.0,0.0,4.0,0.0,14.0,9.0,12.0,0.0,11.0,1.0,0.0,0.0,18.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,13.0,0.0,0.0,0.0,0.0,14.0,106.0
2012,91,New Fairfield,5593,0.0,0,25,13,38,0.68,1.0,13.0,0.0,9.0,0.0,5.0,3.0,3.0,0.0,2.0,0.0,1.0,0.0,5.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,2.0,0.0,6.0,0.0,45.0,95.0
2012,92,New Hartford,2923,12.0,1,38,15,66,2.26,3.0,8.0,0.0,2.0,0.0,16.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,20.0,3.0,0.0,5.0,1.0,22.0,71.0
2012,93,New Haven,54967,8210.0,6138,1127,545,16020,29.14,508.0,2726.0,10.0,143.0,0.0,209.0,666.0,842.0,8.0,48.0,38.0,124.0,0.0,706.0,21.0,40.0,21.0,0.0,9.0,13.0,194.0,0.0,47.0,3019.0,55.0,5.0,199.0,128.0,3100.0,9271.0
2012,95,New London,11840,1672.0,144,457,83,2356,19.9,146.0,82.0,7.0,20.0,0.0,9.0,137.0,95.0,7.0,34.0,7.0,49.0,0.0,91.0,0.0,6.0,4.0,0.0,1.0,1.0,24.0,0.0,6.0,334.0,3.0,0.0,47.0,31.0,345.0,995.0
2012,96,New Milford,11731,233.0,259,123,16,631,5.38,3.0,210.0,1.0,0.0,0.0,120.0,13.0,13.0,1.0,21.0,3.0,6.0,0.0,83.0,0.0,5.0,0.0,0.0,0.0,1.0,2.0,0.0,5.0,222.0,3.0,0.0,13.0,4.0,228.0,726.0
2012,94,Newington,13011,426.0,105,366,36,933,7.17,139.0,253.0,1.0,36.0,0.0,124.0,27.0,177.0,0.0,29.0,7.0,7.0,0.0,214.0,10.0,4.0,1.0,0.0,2.0,4.0,10.0,0.0,7.0,7.0,8.0,0.0,21.0,2.0,19.0,951.0
2012,97,Newtown,10061,134.0,2,23,15,174,1.73,5.0,38.0,0.0,4.0,0.0,47.0,9.0,16.0,0.0,4.0,1.0,1.0,0.0,18.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,52.0,0.0,0.0,14.0,2.0,57.0,213.0
2012,98,Norfolk,967,28.0,0,3,0,31,3.21,1.0,4.0,0.0,3.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,1.0,6.0,21.0
2012,99,North Branford,5629,62.0,7,55,0,124,2.2,1.0,35.0,0.0,12.0,0.0,30.0,33.0,8.0,0.0,1.0,1.0,3.0,0.0,27.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,28.0,0.0,0.0,1.0,0.0,31.0,184.0
2012,100,North Canaan,1587,101.0,0,7,0,108,6.81,2.0,20.0,0.0,5.0,0.0,15.0,0.0,7.0,0.0,0.0,0.0,3.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,1.0,0.0,1.0,3.0,17.0,80.0
2012,101,North Haven,9491,343.0,28,74,1,446,4.7,1.0,83.0,0.0,17.0,0.0,40.0,34.0,35.0,0.0,7.0,0.0,2.0,0.0,91.0,2.0,2.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,12.0,0.0,0.0,1.0,3.0,12.0,336.0
2012,102,North Stonington,2306,0.0,1,21,0,22,0.95,1.0,6.0,0.0,9.0,0.0,22.0,3.0,3.0,0.0,1.0,0.0,2.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,19.0,2.0,0.0,2.0,0.0,20.0,84.0
2012,103,Norwalk,35415,2248.0,947,238,616,4049,11.43,125.0,580.0,4.0,28.0,0.0,137.0,173.0,326.0,17.0,38.0,8.0,37.0,1.0,226.0,11.0,8.0,3.0,0.0,0.0,7.0,18.0,0.0,6.0,645.0,16.0,1.0,37.0,12.0,661.0,2339.0
2012,104,Norwich,18659,1906.0,728,518,0,3152,16.89,41.0,943.0,8.0,65.0,0.0,175.0,66.0,247.0,2.0,85.0,13.0,51.0,0.0,231.0,5.0,10.0,2.0,0.0,14.0,5.0,24.0,0.0,11.0,711.0,12.0,0.0,33.0,26.0,729.0,2739.0
2012,105,Old Lyme,5021,60.0,1,7,3,71,1.41,0.0,15.0,0.0,4.0,0.0,49.0,6.0,3.0,0.0,1.0,0.0,1.0,0.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,3.0,0.0,7.0,9.0,107.0
2012,106,Old Saybrook,5602,50.0,5,16,1,72,1.29,6.0,153.0,0.0,4.0,0.0,106.0,28.0,37.0,1.0,1.0,5.0,8.0,0.0,60.0,17.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,38.0,0.0,0.0,20.0,6.0,39.0,485.0
2012,107,Orange,5345,46.0,4,9,0,59,1.1,0.0,64.0,1.0,6.0,0.0,44.0,34.0,40.0,5.0,0.0,6.0,8.0,0.0,109.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,17.0,1.0,0.0,4.0,7.0,19.0,352.0
2012,108,Oxford,4746,36.0,1,8,0,45,0.95,2.0,17.0,0.0,3.0,0.0,8.0,5.0,5.0,0.0,1.0,0.0,1.0,0.0,9.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,32.0,1.0,0.0,8.0,1.0,32.0,94.0
2012,109,Plainfield,6229,378.0,224,296,0,898,14.42,0.0,15.0,3.0,14.0,0.0,12.0,64.0,31.0,0.0,109.0,0.0,0.0,0.0,57.0,3.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,6.0,19.0,0.0,0.0,9.0,0.0,25.0,348.0
2012,110,Plainville,8063,223.0,25,302,21,571,7.08,0.0,300.0,2.0,14.0,0.0,107.0,105.0,82.0,1.0,0.0,3.0,6.0,0.0,178.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,0.0,0.0,12.0,5.0,72.0,888.0
2012,111,Plymouth,5109,179.0,5,152,0,336,6.58,4.0,107.0,0.0,9.0,0.0,52.0,64.0,36.0,0.0,12.0,2.0,10.0,0.0,31.0,4.0,2.0,0.0,0.0,0.0,2.0,1.0,0.0,2.0,28.0,3.0,0.0,8.0,4.0,32.0,377.0
2012,112,Pomfret,1684,32.0,2,17,0,51,3.03,0.0,2.0,0.0,3.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,7.0,1.0,0.0,0.0,0.0,8.0,30.0
2012,113,Portland,4077,185.0,92,51,0,328,8.05,8.0,27.0,0.0,10.0,0.0,14.0,18.0,3.0,0.0,0.0,1.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,7.0,0.0,1.0,102.0
2012,114,Preston,2019,40.0,4,36,0,80,3.96,3.0,15.0,0.0,5.0,0.0,44.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,14.0,1.0,0.0,6.0,1.0,15.0,99.0
2012,115,Prospect,3474,0.0,4,25,0,29,0.83,1.0,9.0,0.0,5.0,0.0,3.0,1.0,3.0,0.0,3.0,1.0,3.0,0.0,9.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,1.0,1.0,1.0,2.0,30.0,75.0
2012,116,Putnam,4299,383.0,73,133,0,589,13.7,12.0,151.0,1.0,7.0,0.0,101.0,21.0,23.0,1.0,15.0,3.0,3.0,0.0,22.0,20.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,147.0,2.0,0.0,9.0,2.0,149.0,532.0
2012,116,Putnam,4299,383.0,73,133,0,589,13.7,0.0,11.0,0.0,2.0,0.0,25.0,2.0,9.0,0.0,0.0,1.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,0.0,0.0,0.0,8.0,73.0
2012,117,Redding,3811,0.0,0,0,0,0,0.0,0.0,20.0,0.0,0.0,0.0,24.0,14.0,12.0,0.0,2.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,1.0,2.0,6.0,85.0
2012,118,Ridgefield,9420,179.0,0,8,33,220,2.34,0.0,22.0,1.0,6.0,0.0,27.0,20.0,2.0,0.0,1.0,1.0,4.0,0.0,17.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,0.0,0.0,2.0,3.0,42.0,152.0
2012,119,Rocky Hill,8843,236.0,29,173,0,438,4.95,0.0,138.0,0.0,0.0,0.0,65.0,67.0,12.0,0.0,20.0,0.0,1.0,0.0,108.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,24.0,0.0,0.0,1.0,0.0,25.0,437.0
2012,120,Roxbury,1167,19.0,0,1,0,20,1.71,0.0,1.0,0.0,0.0,0.0,6.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,3.0,13.0
2012,121,Salem,1635,1.0,0,28,0,29,1.77,1.0,6.0,0.0,3.0,0.0,10.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,2.0,0.0,1.0,0.0,9.0,40.0
2012,122,Salisbury,2593,16.0,1,5,10,32,1.23,0.0,4.0,0.0,1.0,0.0,11.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,11.0,1.0,0.0,0.0,0.0,11.0,37.0
2012,123,Scotland,680,0.0,0,11,0,11,1.62,0.0,3.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0
2012,124,Seymour,6968,262.0,16,89,0,367,5.27,2.0,79.0,1.0,12.0,0.0,60.0,46.0,39.0,0.0,8.0,0.0,2.0,0.0,26.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,49.0,0.0,0.0,10.0,5.0,50.0,342.0
2012,125,Sharon,1775,20.0,0,4,0,24,1.35,3.0,4.0,0.0,1.0,0.0,2.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,4.0,22.0
2012,126,Shelton,16146,254.0,21,83,82,440,2.73,5.0,122.0,0.0,22.0,0.0,35.0,15.0,14.0,0.0,0.0,3.0,7.0,0.0,26.0,0.0,1.0,0.0,0.0,0.0,2.0,12.0,0.0,4.0,129.0,0.0,1.0,10.0,5.0,135.0,408.0
2012,127,Sherman,1831,0.0,1,1,0,2,0.11,0.0,1.0,0.0,1.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,2.0,0.0,8.0,18.0
2012,128,Simsbury,9123,241.0,11,58,0,310,3.4,5.0,29.0,0.0,12.0,0.0,50.0,5.0,19.0,0.0,0.0,3.0,2.0,0.0,27.0,11.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,36.0,0.0,0.0,1.0,2.0,36.0,201.0
2012,129,Somers,3479,54.0,7,18,0,79,2.27,2.0,25.0,1.0,10.0,0.0,26.0,1.0,4.0,0.0,2.0,1.0,1.0,0.0,13.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,15.0,2.0,0.0,1.0,1.0,18.0,112.0
2012,132,South Windsor,10243,427.0,54,235,0,716,6.99,4.0,108.0,1.0,17.0,0.0,48.0,17.0,42.0,2.0,21.0,15.0,6.0,0.0,67.0,10.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,4.0,100.0,2.0,0.0,6.0,2.0,105.0,473.0
2012,130,Southbury,9091,89.0,2,14,0,105,1.15,8.0,41.0,0.0,3.0,0.0,101.0,8.0,6.0,0.0,0.0,3.0,1.0,0.0,32.0,2.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,40.0,0.0,1.0,8.0,1.0,41.0,253.0
2012,131,Southington,17447,609.0,42,281,51,983,5.63,10.0,183.0,0.0,15.0,0.0,60.0,39.0,143.0,4.0,11.0,8.0,14.0,0.0,107.0,38.0,2.0,1.0,0.0,0.0,1.0,5.0,0.0,2.0,306.0,6.0,0.0,22.0,5.0,310.0,972.0
2012,133,Sprague,1248,20.0,9,31,0,60,4.81,0.0,22.0,0.0,3.0,0.0,9.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,1.0,0.0,4.0,1.0,17.0,71.0
2012,134,Stafford,5124,178.0,11,160,0,349,6.81,5.0,25.0,0.0,6.0,0.0,51.0,9.0,7.0,1.0,0.0,1.0,4.0,0.0,38.0,7.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,6.0,38.0,5.0,0.0,20.0,2.0,45.0,224.0
2012,135,Stamford,50573,4618.0,1605,309,1295,7827,15.48,137.0,849.0,0.0,43.0,0.0,82.0,233.0,330.0,14.0,14.0,27.0,15.0,17.0,406.0,15.0,9.0,3.0,1.0,1.0,8.0,45.0,0.0,21.0,663.0,11.0,5.0,61.0,36.0,696.0,2909.0
2012,136,Sterling,1511,0.0,1,35,0,36,2.38,0.0,5.0,0.0,3.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,11.0,1.0,1.0,1.0,1.0,12.0,34.0
2012,137,Stonington,9467,296.0,17,52,0,365,3.86,3.0,158.0,1.0,12.0,0.0,56.0,19.0,2.0,1.0,18.0,3.0,9.0,0.0,38.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,158.0,0.0,1.0,9.0,1.0,158.0,489.0
2012,138,Stratford,21091,524.0,375,259,33,1191,5.65,44.0,342.0,0.0,45.0,0.0,68.0,108.0,143.0,4.0,5.0,18.0,20.0,0.0,326.0,0.0,7.0,0.0,0.0,0.0,7.0,14.0,0.0,14.0,315.0,8.0,1.0,39.0,17.0,336.0,1501.0
2012,139,Suffield,5469,212.0,0,52,15,279,5.1,1.0,38.0,0.0,2.0,1.0,40.0,2.0,6.0,0.0,7.0,0.0,0.0,0.0,12.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,48.0,0.0,2.0,13.0,2.0,51.0,178.0
2012,140,Thomaston,3276,105.0,4,91,0,200,6.11,2.0,22.0,0.0,12.0,0.0,14.0,11.0,14.0,0.0,9.0,0.0,2.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,30.0,1.0,0.0,3.0,1.0,32.0,134.0
2012,141,Thompson,4171,150.0,13,83,0,246,5.9,3.0,18.0,0.0,6.0,0.0,23.0,6.0,6.0,0.0,1.0,0.0,1.0,0.0,8.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,3.0,38.0,0.0,2.0,5.0,2.0,42.0,124.0
2012,142,Tolland,5451,97.0,1,79,3,180,3.3,0.0,35.0,0.0,29.0,0.0,50.0,7.0,6.0,0.0,3.0,2.0,2.0,0.0,21.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,23.0,2.0,0.0,6.0,2.0,27.0,193.0
2012,143,Torrington,16761,1082.0,297,611,17,2007,11.97,16.0,83.0,3.0,63.0,0.0,125.0,342.0,82.0,1.0,79.0,9.0,16.0,0.0,203.0,2.0,3.0,0.0,0.0,0.0,4.0,12.0,0.0,8.0,216.0,1.0,0.0,24.0,3.0,228.0,1279.0
2012,144,Trumbull,13157,315.0,12,35,314,676,5.14,4.0,147.0,0.0,21.0,0.0,24.0,50.0,55.0,0.0,4.0,4.0,1.0,0.0,319.0,3.0,1.0,0.0,0.0,0.0,0.0,11.0,0.0,3.0,47.0,2.0,0.0,3.0,4.0,50.0,699.0
2012,145,Union,388,0.0,0,9,0,9,2.32,0.0,4.0,0.0,0.0,0.0,2.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,17.0
2012,146,Vernon,13896,1386.0,533,352,12,2283,16.43,23.0,192.0,0.0,24.0,0.0,120.0,95.0,69.0,4.0,12.0,10.0,9.0,0.0,98.0,1.0,5.0,0.0,0.0,0.0,2.0,7.0,0.0,7.0,79.0,0.0,0.0,10.0,13.0,88.0,757.0
2012,147,Voluntown,1127,20.0,2,23,0,45,3.99,3.0,8.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,1.0,0.0,9.0,32.0
2012,148,Wallingford,18945,482.0,140,298,35,955,5.04,1.0,231.0,0.0,33.0,0.0,128.0,117.0,147.0,0.0,0.0,11.0,14.0,0.0,278.0,8.0,2.0,0.0,0.0,0.0,0.0,7.0,0.0,2.0,84.0,2.0,0.0,12.0,5.0,86.0,1081.0
2012,149,Warren,811,0.0,0,4,0,4,0.49,1.0,4.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,4.0,12.0
2012,150,Washington,2124,14.0,0,0,23,37,1.74,0.0,8.0,0.0,2.0,0.0,5.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,1.0,0.0,3.0,1.0,7.0,39.0
2012,151,Waterbury,47991,4870.0,3149,2256,326,10601,22.09,103.0,1280.0,4.0,133.0,0.0,48.0,2427.0,587.0,0.0,55.0,6.0,49.0,0.0,866.0,11.0,61.0,6.0,3.0,108.0,3.0,100.0,0.0,77.0,929.0,46.0,0.0,243.0,106.0,1018.0,7148.0
2012,152,Waterford,8634,123.0,17,208,0,348,4.03,43.0,343.0,2.0,28.0,0.0,102.0,17.0,31.0,0.0,5.0,3.0,3.0,0.0,346.0,2.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,2.0,103.0,1.0,0.0,23.0,5.0,105.0,1022.0
2012,153,Watertown,9096,206.0,24,134,0,364,4.0,8.0,30.0,0.0,15.0,1.0,32.0,26.0,19.0,0.0,3.0,0.0,4.0,0.0,70.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0,134.0,0.0,0.0,9.0,3.0,139.0,352.0
2012,155,West Hartford,26396,541.0,943,304,287,2075,7.86,5.0,88.0,1.0,53.0,0.0,148.0,149.0,204.0,10.0,46.0,12.0,12.0,0.0,492.0,3.0,11.0,0.0,0.0,0.0,2.0,33.0,0.0,2.0,64.0,10.0,0.0,34.0,9.0,68.0,1383.0
2012,156,West Haven,22446,1024.0,1503,415,0,2942,13.11,12.0,1169.0,0.0,91.0,0.0,37.0,689.0,126.0,1.0,26.0,15.0,13.0,0.0,231.0,0.0,0.0,3.0,0.0,2.0,13.0,1.0,0.0,0.0,46.0,0.0,0.0,47.0,17.0,62.0,2527.0
